1.,-4.,4.954803446932913
1.,-3.99,4.952497266709679
1.,-3.98,4.9501733177964615
1.,-3.97,4.947831463288808
1.,-3.96,4.945471565227434
1.,-3.95,4.943093484590122
1.,-3.94,4.940697081545916
1.,-3.93,4.938282214355292
1.,-3.92,4.93584874106424
1.,-3.91,4.933396518316615
1.,-3.9,4.930925401651624
1.,-3.89,4.928435245495345
1.,-3.88,4.925925903152142
1.,-3.87,4.923397226796044
1.,-3.86,4.920849067462033
1.,-3.85,4.918281275037295
1.,-3.84,4.91569369825237
1.,-3.83,4.91308618467226
1.,-3.82,4.910458580687454
1.,-3.81,4.907810731566208
1.,-3.8,4.905142481205327
1.,-3.79,4.902453672471341
1.,-3.78,4.899744146965815
1.,-3.77,4.897013745222074
1.,-3.76,4.894262306058309
1.,-3.75,4.891489667572603
1.,-3.74,4.888695666427183
1.,-3.73,4.885880138025935
1.,-3.7199999999999998,4.883042916504701
1.,-3.71,4.880183834721476
1.,-3.7,4.877302724246556
1.,-3.69,4.874399415352589
1.,-3.68,4.8714737370045755
1.,-3.67,4.868525516849775
1.,-3.66,4.865554581207548
1.,-3.65,4.862560755059115
1.,-3.64,4.859543862037241
1.,-3.63,4.856503724415839
1.,-3.62,4.8534401630994966
1.,-3.61,4.850352997612924
1.,-3.6,4.847242046090314
1.,-3.59,4.844107125264631
1.,-3.58,4.840948050456811
1.,-3.57,4.837764635564879
1.,-3.56,4.834556693052985
1.,-3.55,4.831324033940356
1.,-3.54,4.82806646779016
1.,-3.53,4.824783802698289
1.,-3.52,4.821475845282052
1.,-3.51,4.8181424006687825
1.,-3.5,4.814783272484358
1.,-3.49,4.811398262841632
1.,-3.48,4.807987172328773
1.,-3.4699999999999998,4.804549799997522
1.,-3.46,4.801085943351353
1.,-3.45,4.797595398441988
1.,-3.44,4.794077959402292
1.,-3.4299999999999997,4.7905334191527515
1.,-3.42,4.786961568882817
1.,-3.41,4.783362198173233
1.,-3.4,4.779735094983607
1.,-3.39,4.776080045639908
1.,-3.38,4.7723968348218655
1.,-3.37,4.7686852455502615
1.,-3.36,4.7649450591741545
1.,-3.35,4.761176055357978
1.,-3.34,4.757378012068553
1.,-3.33,4.753550705562011
1.,-3.32,4.749693910370603
1.,-3.31,4.745807399289408
1.,-3.3,4.741890943362952
1.,-3.29,4.737944311871717
1.,-3.2800000000000002,4.733967272318538
1.,-3.27,4.72995959041492
1.,-3.26,4.725921030067216
1.,-3.25,4.7218513533627355
1.,-3.24,4.717750320555717
1.,-3.23,4.7136176900532005
1.,-3.2199999999999998,4.7094532184008076
1.,-3.21,4.705256660268386
1.,-3.2,4.701027768435567
1.,-3.19,4.6967662937771895
1.,-3.1799999999999997,4.69247198524864
1.,-3.17,4.688144589871043
1.,-3.16,4.683783852716378
1.,-3.15,4.679389516990455
1.,-3.14,4.674961323605586
1.,-3.13,4.67049901181787
1.,-3.12,4.666002318750572
1.,-3.11,4.66147097950168
1.,-3.1,4.656904727128281
1.,-3.09,4.6523032926308066
1.,-3.08,4.6476664049371825
1.,-3.07,4.6429937908868375
1.,-3.06,4.638285175214607
1.,-3.05,4.633540280534498
1.,-3.04,4.6287588273233515
1.,-3.0300000000000002,4.623940533904361
1.,-3.02,4.619085116430477
1.,-3.01,4.614192288867682
1.,-3.,4.609261762978132
1.,-2.99,4.604293248303181
1.,-2.98,4.599286452146258
1.,-2.9699999999999998,4.594241079555632
1.,-2.96,4.589156833307027
1.,-2.95,4.584033413886116
1.,-2.94,4.578870519470872
1.,-2.9299999999999997,4.57366784591379
1.,-2.92,4.568425086723969
1.,-2.91,4.56314193304905
1.,-2.9,4.557818073657028
1.,-2.8899999999999997,4.552453194917917
1.,-2.88,4.547046980785267
1.,-2.87,4.541599112777553
1.,-2.86,4.536109270035212
1.,-2.8499999999999996,4.530577128981508
1.,-2.84,4.525002363812996
1.,-2.83,4.519384646118022
1.,-2.8200000000000003,4.513723644954722
1.,-2.81,4.508019026831519
1.,-2.8,4.50227045568744
1.,-2.79,4.49647759287231
1.,-2.7800000000000002,4.490640097126779
1.,-2.77,4.484757624562212
1.,-2.76,4.47882982864042
1.,-2.75,4.4728563601532345
1.,-2.74,4.4668368672019305
1.,-2.73,4.460770995176491
1.,-2.7199999999999998,4.45465838673471
1.,-2.71,4.448498681781142
1.,-2.7,4.44229151744588
1.,-2.69,4.436036528063184
1.,-2.6799999999999997,4.429733345149932
1.,-2.67,4.423381597383913
1.,-2.66,4.416980910581951
1.,-2.65,4.4105309076778605
1.,-2.6399999999999997,4.404031208700236
1.,-2.63,4.3974814307500605
1.,-2.62,4.390881187978155
1.,-2.61,4.384230091562447
1.,-2.5999999999999996,4.377527749743833
1.,-2.59,4.370773767552787
1.,-2.58,4.36396774718815
1.,-2.5700000000000003,4.357109287704563
1.,-2.56,4.3501979850676555
1.,-2.55,4.343233432130206
1.,-2.54,4.336215218608123
1.,-2.5300000000000002,4.32914293105625
1.,-2.52,4.322016152843991
1.,-2.51,4.314834464130748
1.,-2.5,4.307597441841177
1.,-2.49,4.300304659640249
1.,-2.48,4.292955687908132
1.,-2.4699999999999998,4.285550093714875
1.,-2.46,4.278087440794897
1.,-2.45,4.270567289521281
1.,-2.44,4.26298919687988
1.,-2.4299999999999997,4.2553527164432055
1.,-2.42,4.2476573983441375
1.,-2.41,4.239902789249414
1.,-2.4,4.2320884323329295
1.,-2.3899999999999997,4.224213867248818
1.,-2.38,4.216278630104336
1.,-2.37,4.208282253432532
1.,-2.36,4.200224266164713
1.,-2.3499999999999996,4.192104193602685
